pi0_KE,pi0_cos,Ratio
785.0,-0.94,0.752874444274107
795.0,-0.94,0.7536254980079681
805.0,-0.94,0.7894909150433786
815.0,-0.94,0.7958876629889668
825.0,-0.94,0.7746644295302013
835.0,-0.94,0.7488971835765185
845.0,-0.94,0.7270228483078509
855.0,-0.94,0.7752669039145907
865.0,-0.94,0.7333571301088703
875.0,-0.94,0.7415339557019952
885.0,-0.94,0.7186813186813187
895.0,-0.94,0.7628301886792452
905.0,-0.94,0.7571672678944371
915.0,-0.94,0.7585606500290192
925.0,-0.94,0.7550455085081124
935.0,-0.94,0.7602876548142229
945.0,-0.94,0.7237101220953132
955.0,-0.94,0.7345115170770453
965.0,-0.94,0.7547706049533089
975.0,-0.94,0.7541375872382852
985.0,-0.94,0.7530741769139231
995.0,-0.94,0.7573343695356518
5.0,-0.9,0.8073698374909429
15.0,-0.9,0.8359865940511102
25.0,-0.9,0.8318843615795538
35.0,-0.9,0.8088838736151005
45.0,-0.9,0.8305947206615075
55.0,-0.9,0.8220006364697147
65.0,-0.9,0.8306120299167807
75.0,-0.9,0.8141927356707958
85.0,-0.9,0.8142292490118577
95.0,-0.9,0.8284905865709
105.0,-0.9,0.8090918907245438
115.0,-0.9,0.8220220864157821
125.0,-0.9,0.8170491803278689
135.0,-0.9,0.8070970594738006
145.0,-0.9,0.8330554629320884
155.0,-0.9,0.8008474576271186
165.0,-0.9,0.8276562147529889
175.0,-0.9,0.8149202733485194
185.0,-0.9,0.8102946314195878
195.0,-0.9,0.8210401891252955
205.0,-0.9,0.8080662585523947
215.0,-0.9,0.8188919601009494
225.0,-0.9,0.8060642813826562
235.0,-0.9,0.8006599853336592
245.0,-0.9,0.8089567051234339
255.0,-0.9,0.7867785150870164
265.0,-0.9,0.8048217491664529
275.0,-0.9,0.813472185605062
285.0,-0.9,0.7895869769944841
295.0,-0.9,0.79279035099607
305.0,-0.9,0.7999447361149489
315.0,-0.9,0.8169034502754422
325.0,-0.9,0.8077549208228504
335.0,-0.9,0.8004705190413175
345.0,-0.9,0.8009295120061968
355.0,-0.9,0.7821583178726036
365.0,-0.9,0.7626294320677753
375.0,-0.9,0.7938818910518567
385.0,-0.9,0.7575039494470774
395.0,-0.9,0.7964888358615988
405.0,-0.9,0.7761707988980716
415.0,-0.9,0.73565187596368
425.0,-0.9,0.7755983444304481
435.0,-0.9,0.7708077799193972
445.0,-0.9,0.7790740065621582
455.0,-0.9,0.7719875662826842
465.0,-0.9,0.7573921028466483
475.0,-0.9,0.7846680616321096
485.0,-0.9,0.74568345323741
495.0,-0.9,0.7499535229596579
505.0,-0.9,0.8321510422350759
515.0,-0.9,0.8291376539903589
525.0,-0.9,0.8087586641461878
535.0,-0.9,0.8196582103810636
545.0,-0.9,0.8345224150782664
555.0,-0.9,0.84528063905823
565.0,-0.9,0.8384123992041052
575.0,-0.9,0.8236335242061427
585.0,-0.9,0.8371103308862645
595.0,-0.9,0.844177545691906
605.0,-0.9,0.8518832891246685
615.0,-0.9,0.8362087326943557
625.0,-0.9,0.8327500265139464
635.0,-0.9,0.8260063831977762
645.0,-0.9,0.8503430531732419
655.0,-0.9,0.841247870528109
665.0,-0.9,0.8277695088241548
675.0,-0.9,0.8365131578947368
685.0,-0.9,0.8238447517958615
695.0,-0.9,0.8170450806186246
705.0,-0.9,0.839362761367408
715.0,-0.9,0.8243638820085566
725.0,-0.9,0.822097588334268
735.0,-0.9,0.8196152985909193
745.0,-0.9,0.8500116090085906
755.0,-0.9,0.8111798342863812
765.0,-0.9,0.837187013298191
775.0,-0.9,0.8189644719291864
785.0,-0.9,0.8209245742092457
795.0,-0.9,0.8206576305220884
805.0,-0.9,0.8464746513749511
815.0,-0.9,0.8133625693280021
825.0,-0.9,0.8324557850681787
835.0,-0.9,0.8171083344775505
845.0,-0.9,0.7985443559461687
855.0,-0.9,0.8208208208208209
865.0,-0.9,0.8132301401869159
875.0,-0.9,0.8012505582849486
885.0,-0.9,0.7940639269406393
895.0,-0.9,0.8011075949367089
905.0,-0.9,0.7923976608187134
915.0,-0.9,0.8132050431320504
925.0,-0.9,0.7889430347840699
935.0,-0.9,0.799509288468279
945.0,-0.9,0.7708153020598927
955.0,-0.9,0.7984859408795962
965.0,-0.9,0.8090489381348107
975.0,-0.9,0.8052043247205424
985.0,-0.9,0.7828971618134906
995.0,-0.9,0.7712513681138271
5.0,-0.86,0.8315613427308566
15.0,-0.86,0.8584513922813874
25.0,-0.86,0.8601852965948743
35.0,-0.86,0.8524454920447849
45.0,-0.86,0.8569063386944181
55.0,-0.86,0.8402954073390261
65.0,-0.86,0.8913144449605203
75.0,-0.86,0.8564131668558457
85.0,-0.86,0.843065287509732
95.0,-0.86,0.842116868798236
105.0,-0.86,0.8560079443892751
115.0,-0.86,0.8541759714158106
125.0,-0.86,0.8475909537856441
135.0,-0.86,0.851900108577633
145.0,-0.86,0.8298741800193569
155.0,-0.86,0.8633116883116884
165.0,-0.86,0.8488485241647745
175.0,-0.86,0.8645878761447885
185.0,-0.86,0.8911692922121145
195.0,-0.86,0.8630377524143986
205.0,-0.86,0.8599114064230343
215.0,-0.86,0.8509893954301957
225.0,-0.86,0.8442987330517893
235.0,-0.86,0.867089311533756
245.0,-0.86,0.8285050862450243
255.0,-0.86,0.8377594286989511
265.0,-0.86,0.870132925538172
275.0,-0.86,0.8575108301135699
285.0,-0.86,0.8507639464645268
295.0,-0.86,0.8423965351299326
305.0,-0.86,0.8819127346524607
315.0,-0.86,0.8167350491110282
325.0,-0.86,0.8411035892195683
335.0,-0.86,0.8591437632135307
345.0,-0.86,0.8752235520704361
355.0,-0.86,0.8282292092010345
365.0,-0.86,0.8479715302491103
375.0,-0.86,0.8210726846424384
385.0,-0.86,0.849801768831961
395.0,-0.86,0.8094010614101592
405.0,-0.86,0.8043102092181846
415.0,-0.86,0.8079428117553614
425.0,-0.86,0.8105909694555112
435.0,-0.86,0.8289244691959624
445.0,-0.86,0.808548216178029
455.0,-0.86,0.8447766703580657
465.0,-0.86,0.8213824884792627
475.0,-0.86,0.7913313825896123
485.0,-0.86,0.8123927550047665
495.0,-0.86,0.8123691722169363
505.0,-0.86,0.8950157547980522
515.0,-0.86,0.8697967764540995
525.0,-0.86,0.8867977925569549
535.0,-0.86,0.8640603566529492
545.0,-0.86,0.8763179237631792
555.0,-0.86,0.8750838588487857
565.0,-0.86,0.8675107688291346
575.0,-0.86,0.8677461139896373
585.0,-0.86,0.8662888058740178
595.0,-0.86,0.8802221380790105
605.0,-0.86,0.8455443130561989
615.0,-0.86,0.8817559305453656
625.0,-0.86,0.868135838150289
635.0,-0.86,0.8654936230514879
645.0,-0.86,0.8720626631853786
655.0,-0.86,0.8840665172779809
665.0,-0.86,0.8766331367788184
675.0,-0.86,0.8753511235955056
685.0,-0.86,0.8800599700149925
695.0,-0.86,0.8681002759889604
705.0,-0.86,0.8583938241732919
715.0,-0.86,0.8587155963302753
725.0,-0.86,0.8602223734967098
735.0,-0.86,0.8619368323269856
745.0,-0.86,0.852880658436214
755.0,-0.86,0.8525827045850262
765.0,-0.86,0.8565845570819517
775.0,-0.86,0.8590604026845637
785.0,-0.86,0.8684834123222749
795.0,-0.86,0.882948858781887
805.0,-0.86,0.8453193564115066
815.0,-0.86,0.8527160493827161
825.0,-0.86,0.8331457160725454
835.0,-0.86,0.8923137981214446
845.0,-0.86,0.8522372528616025
855.0,-0.86,0.8217013431656571
865.0,-0.86,0.8727247655819085
875.0,-0.86,0.8549317574222598
885.0,-0.86,0.8359811077715757
895.0,-0.86,0.8544102019128587
905.0,-0.86,0.8557260189059352
915.0,-0.86,0.8583158911608436
925.0,-0.86,0.8564413160910133
935.0,-0.86,0.8348435630022226
945.0,-0.86,0.8220577871740662
955.0,-0.86,0.8354570637119113
965.0,-0.86,0.8128362084956409
975.0,-0.86,0.8446207430340558
985.0,-0.86,0.8345254204523488
995.0,-0.86,0.8263710156404672
5.0,-0.82,0.8931218755387003
15.0,-0.82,0.8763238811069354
25.0,-0.82,0.8909426987060998
35.0,-0.82,0.877445432497979
45.0,-0.82,0.8645181978515312
55.0,-0.82,0.8879911280101395
65.0,-0.82,0.9114145102397206
75.0,-0.82,0.8885114268066708
85.0,-0.82,0.8565294640213207
95.0,-0.82,0.870569436374201
105.0,-0.82,0.9100667246881347
115.0,-0.82,0.9056331940642559
125.0,-0.82,0.8906337633202468
135.0,-0.82,0.8651382333108564
145.0,-0.82,0.8766977363515313
155.0,-0.82,0.8848436881677879
165.0,-0.82,0.8722713097713097
175.0,-0.82,0.9051258400316248
185.0,-0.82,0.8736802413273002
195.0,-0.82,0.8977533826908348
205.0,-0.82,0.8869685883688659
215.0,-0.82,0.8462749848576621
225.0,-0.82,0.8844331024425811
235.0,-0.82,0.8838582677165354
245.0,-0.82,0.8778654177964013
255.0,-0.82,0.8914919852034525
265.0,-0.82,0.8604371847225558
275.0,-0.82,0.877498149518875
285.0,-0.82,0.8586837959035268
295.0,-0.82,0.8751875937968985
305.0,-0.82,0.8612428250561517
315.0,-0.82,0.8897969607968331
325.0,-0.82,0.8597753376246371
335.0,-0.82,0.857402833744963
345.0,-0.82,0.8772251308900524
355.0,-0.82,0.8568591101694916
365.0,-0.82,0.8653977817335342
375.0,-0.82,0.8581920903954803
385.0,-0.82,0.88857733175915
395.0,-0.82,0.8644727000747943
405.0,-0.82,0.8734256926952141
415.0,-0.82,0.8524693299779805
425.0,-0.82,0.850032637075718
435.0,-0.82,0.8554834301332422
445.0,-0.82,0.85684136475554
455.0,-0.82,0.8779988841361354
465.0,-0.82,0.8607954545454546
475.0,-0.82,0.8672064777327935
485.0,-0.82,0.8822574096630126
495.0,-0.82,0.8487293263412666
505.0,-0.82,0.8967243897350302
515.0,-0.82,0.8922981878088962
525.0,-0.82,0.8880566801619433
535.0,-0.82,0.919528340918494
545.0,-0.82,0.9344925192074404
555.0,-0.82,0.9122841833697162
565.0,-0.82,0.8670827978703873
575.0,-0.82,0.8936170212765957
585.0,-0.82,0.8659684004970708
595.0,-0.82,0.885126750576139
605.0,-0.82,0.9005524861878453
615.0,-0.82,0.8895397489539749
625.0,-0.82,0.8871595330739299
635.0,-0.82,0.9227347611202636
645.0,-0.82,0.9224756739511883
655.0,-0.82,0.9054369839538869
665.0,-0.82,0.9018635407273821
675.0,-0.82,0.894348531798731
685.0,-0.82,0.9357153316737443
695.0,-0.82,0.8825974770642202
705.0,-0.82,0.9084939329050679
715.0,-0.82,0.8977035490605428
725.0,-0.82,0.8991089787525702
735.0,-0.82,0.894331983805668
745.0,-0.82,0.9085390530149737
755.0,-0.82,0.8785022257135375
765.0,-0.82,0.8884204979581083
775.0,-0.82,0.8913300881462966
785.0,-0.82,0.895951470394303
795.0,-0.82,0.8939593774729623
805.0,-0.82,0.8674098360655738
815.0,-0.82,0.8665794637017659
825.0,-0.82,0.8908350305498982
835.0,-0.82,0.8916859436658049
845.0,-0.82,0.8756954810693446
855.0,-0.82,0.8668400164226084
865.0,-0.82,0.9075736325385694
875.0,-0.82,0.8610164679159569
885.0,-0.82,0.8538011695906432
895.0,-0.82,0.9155522163786627
905.0,-0.82,0.8691076193299733
915.0,-0.82,0.8741491214183948
925.0,-0.82,0.9059674502712477
935.0,-0.82,0.8831879596374209
945.0,-0.82,0.8843859649122807
955.0,-0.82,0.8708386392577769
965.0,-0.82,0.8788224121557455
975.0,-0.82,0.8628650355169692
985.0,-0.82,0.8729997974478428
995.0,-0.82,0.8507246376811595
5.0,-0.78,0.9244935543278084
15.0,-0.78,0.9453494482396216
25.0,-0.78,0.8862725450901804
35.0,-0.78,0.975445851641251
45.0,-0.78,0.9182064547918206
55.0,-0.78,0.9220338983050848
65.0,-0.78,0.929113323850166
75.0,-0.78,0.8863531581373905
85.0,-0.78,0.8770815074496056
95.0,-0.78,0.9099756690997567
105.0,-0.78,0.9246619446233098
115.0,-0.78,0.9156829679595279
125.0,-0.78,0.9001814882032668
135.0,-0.78,0.9282617264485613
145.0,-0.78,0.8891607075649228
155.0,-0.78,0.9303667845838763
165.0,-0.78,0.8738722802052008
175.0,-0.78,0.9197300657076896
185.0,-0.78,0.9477381768334475
195.0,-0.78,0.8959432717678101
205.0,-0.78,0.8835811452072129
215.0,-0.78,0.9228832231665093
225.0,-0.78,0.9275905118601748
235.0,-0.78,0.8956769738817172
245.0,-0.78,0.900675168792198
255.0,-0.78,0.9033570701932858
265.0,-0.78,0.9053915087410019
275.0,-0.78,0.8747676912080057
285.0,-0.78,0.9276701877934272
295.0,-0.78,0.9112672018348624
305.0,-0.78,0.9074074074074074
315.0,-0.78,0.9299245121777524
325.0,-0.78,0.8974573903324952
335.0,-0.78,0.9238382099827883
345.0,-0.78,0.8994175308992755
355.0,-0.78,0.9382570162481536
365.0,-0.78,0.8997960967084183
375.0,-0.78,0.9225594259231574
385.0,-0.78,0.8854580208792825
395.0,-0.78,0.8775728007318189
405.0,-0.78,0.8860095634737004
415.0,-0.78,0.9099084368868542
425.0,-0.78,0.914204640293774
435.0,-0.78,0.894318566114305
445.0,-0.78,0.9294264784706092
455.0,-0.78,0.8777004760161113
465.0,-0.78,0.9257866613892737
475.0,-0.78,0.908390918065153
485.0,-0.78,0.9020510673922143
495.0,-0.78,0.9466347201045524
505.0,-0.78,0.9446880269814503
515.0,-0.78,0.9910209511140672
525.0,-0.78,0.9207796290474694
535.0,-0.78,0.9465865992414665
545.0,-0.78,0.9595554183389935
555.0,-0.78,0.9302607640994542
565.0,-0.78,0.9672230652503794
575.0,-0.78,0.8773057574063723
585.0,-0.78,0.9440159954298771
595.0,-0.78,0.930719656283566
605.0,-0.78,0.9162802679031428
615.0,-0.78,0.9495909210873581
625.0,-0.78,0.9337453646477132
635.0,-0.78,0.9236144578313253
645.0,-0.78,0.9302973977695167
655.0,-0.78,0.9345648787002003
665.0,-0.78,0.9519335809482193
675.0,-0.78,0.9261759122547986
685.0,-0.78,0.9122735599430083
695.0,-0.78,0.9198353586828695
705.0,-0.78,0.9423259343578069
715.0,-0.78,0.9191567369385885
725.0,-0.78,0.9159589525831564
735.0,-0.78,0.9101004759386568
745.0,-0.78,0.9037732740154886
755.0,-0.78,0.9392320534223706
765.0,-0.78,0.9479456539531839
775.0,-0.78,0.9001577287066246
785.0,-0.78,0.9267282574068174
795.0,-0.78,0.9380405724170467
805.0,-0.78,0.9240700891484783
815.0,-0.78,0.9176929072486361
825.0,-0.78,0.9416192963588877
835.0,-0.78,0.9373633239612621
845.0,-0.78,0.9502525639063217
855.0,-0.78,0.9351598173515981
865.0,-0.78,0.9430084085954531
875.0,-0.78,0.953125
885.0,-0.78,0.9017384731670446
895.0,-0.78,0.947334822853495
905.0,-0.78,0.9346725461375143
915.0,-0.78,0.9235159817351598
925.0,-0.78,0.9534724598015737
935.0,-0.78,0.9288434903047091
945.0,-0.78,0.9172029918246651
955.0,-0.78,0.9154774972557629
965.0,-0.78,0.9243907119554788
975.0,-0.78,0.9103255442380667
985.0,-0.78,0.926982794796475
995.0,-0.78,0.9403987863025575
5.0,-0.74,0.9474358974358974
15.0,-0.74,0.9953586497890295
25.0,-0.74,1.0099173553719007
35.0,-0.74,0.9397260273972603
45.0,-0.74,0.9858546168958743
55.0,-0.74,1.0038699690402477
65.0,-0.74,0.9599133261105092
75.0,-0.74,0.9624908958485069
85.0,-0.74,0.9413817166782973
95.0,-0.74,0.989213639526792
105.0,-0.74,0.9094437257438551
115.0,-0.74,0.9233119462267033
125.0,-0.74,0.9845631367706082
135.0,-0.74,0.9595750958984951
145.0,-0.74,0.9691358024691358
155.0,-0.74,0.9499861840287372
165.0,-0.74,0.9433562731604024
175.0,-0.74,0.9706031424227065
185.0,-0.74,0.9570762815795928
195.0,-0.74,0.9083107497741644
205.0,-0.74,0.93579809608147
215.0,-0.74,0.9731012658227848
225.0,-0.74,0.9547716944384332
235.0,-0.74,0.9330943847072879
245.0,-0.74,0.9339113680154143
255.0,-0.74,0.937137330754352
265.0,-0.74,0.9392764857881137
275.0,-0.74,0.9301785714285714
285.0,-0.74,0.9508847959552185
295.0,-0.74,0.9486277269528501
305.0,-0.74,0.9623094055165324
315.0,-0.74,0.9417623227548954
325.0,-0.74,0.96
335.0,-0.74,0.9307923771313942
345.0,-0.74,0.9490163934426229
355.0,-0.74,0.9556658395368073
365.0,-0.74,0.9511389897655992
375.0,-0.74,0.9384040305542012
385.0,-0.74,0.9624358762204204
395.0,-0.74,0.9591600529100529
405.0,-0.74,0.9509755697655353
415.0,-0.74,0.9393787575150301
425.0,-0.74,0.9215686274509803
435.0,-0.74,0.9427434699878914
445.0,-0.74,0.9267287710498029
455.0,-0.74,0.9311674008810573
465.0,-0.74,0.9698624976455076
475.0,-0.74,0.94227370901237
485.0,-0.74,0.891085114965712
495.0,-0.74,0.9450621321124918
505.0,-0.74,1.0192307692307692
515.0,-0.74,1.009433962264151
525.0,-0.74,1.0190231362467865
535.0,-0.74,1.0094240837696336
545.0,-0.74,1.0049825610363727
555.0,-0.74,1.0188133140376265
565.0,-0.74,0.9971975712283979
575.0,-0.74,0.9837219533655961
585.0,-0.74,0.9772528433945756
595.0,-0.74,1.0281385281385282
605.0,-0.74,0.9881777415409703
615.0,-0.74,0.9164471208129469
625.0,-0.74,0.9639097744360903
635.0,-0.74,0.961010025993316
645.0,-0.74,0.9618849618849619
655.0,-0.74,0.9510994420741713
665.0,-0.74,0.9447583176396736
675.0,-0.74,0.958179581795818
685.0,-0.74,0.9425488480606591
695.0,-0.74,0.968944099378882
705.0,-0.74,0.9290115188856148
715.0,-0.74,0.9636220884585187
725.0,-0.74,0.9753459119496856
735.0,-0.74,0.9827259820160908
745.0,-0.74,0.9249603264565858
755.0,-0.74,0.9498480243161094
765.0,-0.74,0.9071738681000621
775.0,-0.74,0.953205524634096
785.0,-0.74,0.9213461162199178
795.0,-0.74,0.9566520175789053
805.0,-0.74,0.9062323479570702
815.0,-0.74,0.9277525022747952
825.0,-0.74,0.96653937079469
835.0,-0.74,0.940347071583514
845.0,-0.74,0.9494685485276181
855.0,-0.74,0.9504132231404959
865.0,-0.74,0.9536307961504812
875.0,-0.74,0.9374677890396839
885.0,-0.74,0.9771617852161785
895.0,-0.74,0.9238765928906774
905.0,-0.74,0.9433219178082192
915.0,-0.74,0.9274084124830394
925.0,-0.74,0.9241449373518456
935.0,-0.74,0.9388181976642844
945.0,-0.74,0.9646624472573839
955.0,-0.74,0.9301859278162595
965.0,-0.74,0.9580849478390462
975.0,-0.74,0.9486783715994598
985.0,-0.74,0.9209199112366351
995.0,-0.74,0.9740231859167024
5.0,-0.7,0.9866008462623413
15.0,-0.7,0.9721300597213006
25.0,-0.7,1.0507544581618655
35.0,-0.7,0.9993506493506493
45.0,-0.7,0.9570840681951793
55.0,-0.7,0.9951632406287787
65.0,-0.7,0.9883177570093458
75.0,-0.7,0.9623250807319699
85.0,-0.7,0.9924892703862661
95.0,-0.7,1.0047095761381475
105.0,-0.7,0.9451017510648367
115.0,-0.7,0.9817757009345794
125.0,-0.7,1.0393551446183025
135.0,-0.7,0.9673433362753752
145.0,-0.7,0.9762586983217356
155.0,-0.7,0.9910678034916768
165.0,-0.7,0.955639097744361
175.0,-0.7,0.9198706431908013
185.0,-0.7,0.9474797321113853
195.0,-0.7,0.9820033955857386
205.0,-0.7,0.9828552588196505
215.0,-0.7,1.0083850931677019
225.0,-0.7,0.9562389118864577
235.0,-0.7,0.929766803840878
245.0,-0.7,0.947630269704111
255.0,-0.7,0.9383968332508659
265.0,-0.7,0.9390098062664435
275.0,-0.7,0.983737975263399
285.0,-0.7,0.9417040358744395
295.0,-0.7,0.9269109947643979
305.0,-0.7,0.9532864820173625
315.0,-0.7,0.9158806544754572
325.0,-0.7,0.937719640765326
335.0,-0.7,0.9642041127189642
345.0,-0.7,0.9507829977628636
355.0,-0.7,0.9616176745927729
365.0,-0.7,0.9344115004492363
375.0,-0.7,0.9498291674159324
385.0,-0.7,0.9387609355472237
395.0,-0.7,0.9505886550124866
405.0,-0.7,0.9772807951721689
415.0,-0.7,0.9466882067851373
425.0,-0.7,0.9627481989105605
435.0,-0.7,0.9285464709993012
445.0,-0.7,0.9418748892433103
455.0,-0.7,0.9479706776327552
465.0,-0.7,0.9528458279609504
475.0,-0.7,0.9608251324753975
485.0,-0.7,0.9611001964636542
495.0,-0.7,0.9862241703193487
505.0,-0.7,1.0584795321637428
515.0,-0.7,0.9632224168126094
525.0,-0.7,0.9801553062985332
535.0,-0.7,1.018181818181818
545.0,-0.7,1.0115473441108545
555.0,-0.7,1.012608353033885
565.0,-0.7,0.9651081646894627
575.0,-0.7,1.0027155465037338
585.0,-0.7,1.04177897574124
595.0,-0.7,0.9383177570093458
605.0,-0.7,0.9845330160618679
615.0,-0.7,1.0101735487731898
625.0,-0.7,0.985784581738655
635.0,-0.7,1.0328310010764263
645.0,-0.7,1.007976071784646
655.0,-0.7,0.9467174119885823
665.0,-0.7,0.9880952380952381
675.0,-0.7,0.9410760034158838
685.0,-0.7,0.9393203883495146
695.0,-0.7,0.9674764890282131
705.0,-0.7,0.9064824654622742
715.0,-0.7,0.9324747650539505
725.0,-0.7,0.9527116402116402
735.0,-0.7,0.9155583049798949
745.0,-0.7,0.9465418302627605
755.0,-0.7,0.9883381924198251
765.0,-0.7,0.9275632490013316
775.0,-0.7,0.9490824502455415
785.0,-0.7,0.9314664701547531
795.0,-0.7,0.9139057396173589
